C0739457|RID31233|inferior lamina of mesoappendix|Inferior lamina of mesoappendix [UWDA173/PT]||
C0739202|RID31234|region of transverse mesocolon|Organ component of transverse mesocolon [UWDA173/PT]|transverse mesocolon subdivision|
C0739248|RID31235|superior lamina of transverse mesocolon|Superior lamina of transverse mesocolon [UWDA173/PT]||
C0739249|RID31236|inferior lamina of transverse mesocolon|Inferior lamina of transverse mesocolon [UWDA173/PT]||
C0739203|RID31237|region of sigmoid mesocolon|Organ component of sigmoid mesocolon [UWDA173/PT]|sigmoid mesocolon subdivision|
C0739246|RID31238|superior lamina of sigmoid mesocolon|Superior lamina of sigmoid mesocolon [UWDA173/PT]||
C0739247|RID31239|inferior lamina of sigmoid mesocolon|Inferior lamina of sigmoid mesocolon [UWDA173/PT]||
C0739268|RID31240|region of gastrosplenic ligament|Organ component of gastrosplenic ligament [UWDA173/PT]|gastrosplenic ligament subdivision|
C0739269|RID31241|anterior lamina of gastrosplenic ligament|Anterior lamina of gastrosplenic ligament [UWDA173/PT]||
C0739270|RID31242|posterior lamina of gastrosplenic ligament|Posterior lamina of gastrosplenic ligament [UWDA173/PT]||
C0739262|RID31243|region of gastrocolic ligament|Organ component of gastrocolic ligament [UWDA173/PT]|gastrocolic ligament subdivision|
C0739263|RID31244|anterior lamina of gastrocolic ligament|Anterior lamina of gastrocolic ligament [UWDA173/PT]||
C0739264|RID31245|posterior lamina of gastrocolic ligament|Posterior lamina of gastrocolic ligament [UWDA173/PT]||
C0739271|RID31246|region of splenorenal ligament|Organ component of splenorenal ligament [UWDA173/PT]|splenorenal ligament subdivision|
C0739272|RID31247|anterior lamina of splenorenal ligament|Anterior lamina of splenorenal ligament [UWDA173/PT]||
C0739273|RID31248|posterior lamina of splenorenal ligament|Posterior lamina of splenorenal ligament [UWDA173/PT]||
C0739195|RID31249|splenorenal ligament proper|Splenorenal ligament proper [UWDA173/PT]||
C0739274|RID31250|region of splenorenal ligament proper|Subdivision of splenorenal ligament proper [UWDA173/PT]|splenorenal ligament proper subdivision|
C0739275|RID31251|anterior lamina of splenorenal ligament proper|Anterior lamina of splenorenal ligament proper [UWDA173/PT]||
C0739276|RID31252|posterior lamina of splenorenal ligament proper|Posterior lamina of splenorenal ligament proper [UWDA173/PT]||
C0230231|RID31253|gastrophrenic ligament|Structure of gastrophrenic ligament [MTH2010AA/PN]||
C0739265|RID31254|region of gastrophrenic ligament|Subdivision of gastrophrenic ligament [UWDA173/PT]|gastrophrenic ligament subdivision|
C0739266|RID31255|anterior lamina of gastrophrenic ligament|Anterior lamina of gastrophrenic ligament [UWDA173/PT]||
C0739267|RID31256|posterior lamina of gastrophrenic ligament|Posterior lamina of gastrophrenic ligament [UWDA173/PT]||
C0739261|RID31257|region of hepatoesophageal ligament|Organ component of hepatoesophageal ligament [UWDA173/PT]|hepatoesophageal ligament subdivision|
C0739257|RID31258|anterior lamina of hepatoesophageal ligament|Anterior lamina of hepatoesophageal ligament [UWDA173/PT]||
C0739258|RID31259|posterior lamina of hepatoesophageal ligament|Posterior lamina of hepatoesophageal ligament [UWDA173/PT]||
C0739259|RID31260|region of hepatogastric ligament|Organ component of hepatogastric ligament [UWDA173/PT]|hepatogastric ligament subdivision|
C0739253|RID31261|anterior lamina of hepatogastric ligament|Anterior lamina of hepatogastric ligament [UWDA173/PT]||
C0739254|RID31262|posterior lamina of hepatogastric ligament|Posterior lamina of hepatogastric ligament [UWDA173/PT]||
C0739260|RID31263|region of hepatoduodenal ligament|Organ component of hepatoduodenal ligament [UWDA173/PT]|hepatoduodenal ligament subdivision|
C0739255|RID31264|anterior lamina of hepatoduodenal ligament|Anterior lamina of hepatoduodenal ligament [UWDA173/PT]||
C0739256|RID31265|posterior lamina of hepatoduodenal ligament|Posterior lamina of hepatoduodenal ligament [UWDA173/PT]||
C0739379|RID31266|region of broad ligament of uterus|Organ component of broad ligament of uterus [UWDA173/PT]||
C0739380|RID31267|anterior lamina of broad ligament of uterus|Anterior lamina of broad ligament of uterus [UWDA173/PT]||
C0739381|RID31268|posterior lamina of broad ligament of uterus|Posterior lamina of broad ligament of uterus [UWDA173/PT]||
C0739142|RID31269|visceral peritoneum of lesser sac|Visceral peritoneum of lesser sac [UWDA173/PT]||
C0739141|RID31270|visceral peritoneum of greater sac|Visceral peritoneum of greater sac [UWDA173/PT]||
C0738743|RID31271|peritoneal mesentery|Peritoneal mesentery [UWDA173/PT]||
C2340507|RID31272|mesentery of zone of small intestine|Mesentery of zone of small intestine [FMA2_0/PT]||
C0739201|RID31273|variant mesentery of small intestine|Variant mesentery of small intestine [UWDA173/PT]||
C0025483|RID31274|mesentery of large intestine|Mesocolon [MTH2010AA/PN]|large intestinal mesentery|
C0230253|RID31275|ascending mesocolon|Structure of mesentery of ascending colon [MTH2010AA/PN]|mesentery of ascending colon|
C0230255|RID31276|descending mesocolon|Structure of mesentery of descending colon [MTH2010AA/PN]|mesentery of descending colon|
C0738749|RID31277|variant mesentery of large intestine|Variant mesentery of large intestine [UWDA173/PT]||
C0738103|RID31278|wall of greater sac|Wall of greater sac [UWDA173/PT]|greater sac wall|
C2330626|RID31279|region of wall of greater sac|Region of wall of greater sac [FMA2_0/PT]||
C0738125|RID31280|anterior wall of greater sac|Anterior wall of greater sac [UWDA173/PT]||
C0738126|RID31281|posterior wall of greater sac|Posterior wall of greater sac [UWDA173/PT]||
C0738104|RID31282|wall of lesser sac|Wall of lesser sac [UWDA173/PT]|lesser sac wall|
C2327398|RID31283|region of wall of lesser sac|Region of wall of lesser sac [FMA2_0/PT]||
C0739400|RID31284|anterior wall of vestibular part of lesser sac|Anterior wall of vestibular part of lesser sac [UWDA173/PT]||
C0739406|RID31285|anterior wall of superior part of lesser sac|Anterior wall of superior part of lesser sac [UWDA173/PT]||
C0739408|RID31286|anterior wall of splenic part of lesser sac|Anterior wall of splenic part of lesser sac [UWDA173/PT]||
C0739410|RID31287|anterior wall of inferior part of lesser sac|Anterior wall of inferior part of lesser sac [UWDA173/PT]||
C0738109|RID31288|anterior wall of lesser sac|Anterior wall of lesser sac [UWDA173/PT]||
C0738105|RID31289|posterior wall of lesser sac|Posterior wall of lesser sac [UWDA173/PT]||
C0739401|RID31290|posterior wall of vestibular part of lesser sac|Posterior wall of vestibular part of lesser sac [UWDA173/PT]||
C0739407|RID31291|posterior wall of superior part of lesser sac|Posterior wall of superior part of lesser sac [UWDA173/PT]||
C0739409|RID31292|posterior wall of splenic part of lesser sac|Posterior wall of splenic part of lesser sac [UWDA173/PT]||
C0739411|RID31293|posterior wall of inferior part of lesser sac|Posterior wall of inferior part of lesser sac [UWDA173/PT]||
C0739399|RID31294|wall of vestibular part of lesser sac|Wall of vestibular part of lesser sac [UWDA173/PT]||
C0739402|RID31295|wall of superior part of lesser sac|Wall of superior part of lesser sac [UWDA173/PT]||
C0739404|RID31296|wall of splenic part of lesser sac|Wall of splenic part of lesser sac [UWDA173/PT]||
C0739405|RID31297|wall of inferior part of lesser sac|Wall of inferior part of lesser sac [UWDA173/PT]||
C0227337|RID31298|submucosa of appendix|Appendiceal submucosa [SNOMEDCT_2010_01_31/PT]|appendix submucosa|
C0227549|RID31299|mucous gland of gallbladder|Mucous gland of gallbladder [SNOMEDCT_2010_01_31/PT]||
C0736178|RID31300|organ system cavity|Organ system cavity [UWDA173/PT]||
C0926397|RID31301|lumen of gastrointestinal tract|Lumen of gastrointestinal tract [UWDA173/PT]|lumen of gastrointestinal system|
C0926397|RID31301|lumen of gastrointestinal tract|Lumen of gastrointestinal tract [UWDA173/PT]|gastrointestinal tract lumen|
C0735943|RID31302|circular fold of duodenum|Circular fold of duodenum [UWDA173/PT]||
CL427066|RID31303|superior part proper of duodenum|superior part proper of duodenum [RADLEX3_33/PT]|distal part of superior part of duodenum|
CL427067|RID31304|retroperitoneal part of duodenum|retroperitoneal part of duodenum [RADLEX3_33/PT]||
CL427639|RID31305|set of abdominal lymphatic vessels|set of abdominal lymphatic vessels [RADLEX3_33/PT]||
CL427640|RID31306|set of recurrent ileal lymphatic vessels|set of recurrent ileal lymphatic vessels [RADLEX3_33/PT]||
CL427641|RID31307|set of inferior ileocolic lymphatic vessels|set of inferior ileocolic lymphatic vessels [RADLEX3_33/PT]||
CL427642|RID31308|set of superior ileocolic lymphatic vessels|set of superior ileocolic lymphatic vessels [RADLEX3_33/PT]||
CL427643|RID31309|set of pararectal lymphatic vessels of abdomen proper|set of pararectal lymphatic vessels of abdomen proper [RADLEX3_33/PT]||
CL427644|RID31310|set of pararectal lymphatic vessels of pelvis|set of pararectal lymphatic vessels of pelvis [RADLEX3_33/PT]||
CL427645|RID31311|set of posterior pancreaticoduodenal lymphatic vessels|set of posterior pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427646|RID31312|set of anterior pancreaticoduodenal lymphatic vessels|set of anterior pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427647|RID31313|set of inferior pre-aortic lymphatic vessels|set of inferior pre-aortic lymphatic vessels [RADLEX3_33/PT]||
CL427648|RID31314|set of inferior middle pre-aortic lymphatic vessels|set of inferior middle pre-aortic lymphatic vessels [RADLEX3_33/PT]||
CL427649|RID31315|set of superior middle pre-aortic lymphatic vessels|set of superior middle pre-aortic lymphatic vessels [RADLEX3_33/PT]||
CL427650|RID31316|set of superior pre-aortic lymphatic vessels|set of superior pre-aortic lymphatic vessels [RADLEX3_33/PT]||
CL427651|RID31317|set of middle pre-aortic lymphatic vessels|set of middle pre-aortic lymphatic vessels [RADLEX3_33/PT]||
CL427652|RID31318|set of hepatoportal lymphatic vessels|set of hepatoportal lymphatic vessels [RADLEX3_33/PT]||
CL427653|RID31319|set of posterior common hepatic lymphatic vessels|set of posterior common hepatic lymphatic vessels [RADLEX3_33/PT]||
CL427654|RID31320|set of anterosuperior common hepatic lymphatic vessels|set of anterosuperior common hepatic lymphatic vessels [RADLEX3_33/PT]||
CL427655|RID31321|set of juxta-intestinal lymphatic vessels of ileum|set of juxta-intestinal lymphatic vessels of ileum [RADLEX3_33/PT]||
CL427656|RID31322|set of juxta-intestinal lymphatic vessels of jejunum|set of juxta-intestinal lymphatic vessels of jejunum [RADLEX3_33/PT]||
CL427657|RID31323|set of jejunal lymphatic vessels|set of jejunal lymphatic vessels [RADLEX3_33/PT]||
CL427658|RID31324|set of middle colic proper lymphatic vessels|set of middle colic proper lymphatic vessels [RADLEX3_33/PT]||
CL427659|RID31325|set of left colic proper lymphatic vessels|set of left colic proper lymphatic vessels [RADLEX3_33/PT]||
CL427660|RID31326|set of right colic proper lymphatic vessels|set of right colic proper lymphatic vessels [RADLEX3_33/PT]||
CL427661|RID31327|set of paracolic lymphatic vessels of sigmoid colon|set of paracolic lymphatic vessels of sigmoid colon [RADLEX3_33/PT]||
CL427662|RID31328|set of paracolic lymphatic vessels of descending colon|set of paracolic lymphatic vessels of descending colon [RADLEX3_33/PT]||
CL427663|RID31329|set of paracolic lymphatic vessels of transverse colon|set of paracolic lymphatic vessels of transverse colon [RADLEX3_33/PT]||
CL427664|RID31330|set of paracolic lymphatic vessels of ascending colon|set of paracolic lymphatic vessels of ascending colon [RADLEX3_33/PT]||
CL427665|RID31332|set of para-aortic lumbar lymphatic vessels|set of para-aortic lumbar lymphatic vessels [RADLEX3_33/PT]||
CL427666|RID31333|set of inferior posterior pancreaticoduodenal lymphatic vessels|set of inferior posterior pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427667|RID31334|set of superior posterior pancreaticoduodenal lymphatic vessels|set of superior posterior pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427668|RID31335|set of inferior anterior pancreaticoduodenal lymphatic vessels|set of inferior anterior pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427669|RID31336|set of superior anterior pancreaticoduodenal lymphatic vessels|set of superior anterior pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427670|RID31337|set of precaval lymphatic vessels|set of precaval lymphatic vessels [RADLEX3_33/PT]||
CL427671|RID31338|set of postcaval lymphatic vessels|set of postcaval lymphatic vessels [RADLEX3_33/PT]||
CL427672|RID31339|set of lateral caval lymphatic vessels|set of lateral caval lymphatic vessels [RADLEX3_33/PT]||
CL427673|RID31340|set of lymphatic vessels at root of middle colic artery|set of lymphatic vessels at root of middle colic artery [RADLEX3_33/PT]||
CL427674|RID31341|set of lymphatic vessels at root of inferior pancreaticoduodenal artery|set of lymphatic vessels at root of inferior pancreaticoduodenal artery [RADLEX3_33/PT]||
CL427675|RID31342|set of distal superior mesenteric lymphatic vessels|set of distal superior mesenteric lymphatic vessels [RADLEX3_33/PT]||
CL427676|RID31343|set of proximal superior mesenteric lymphatic vessels|set of proximal superior mesenteric lymphatic vessels [RADLEX3_33/PT]|proximal superior mesenteric lymphatic vessels|
CL427677|RID31344|set of mesenteric lymphatic vessels|set of mesenteric lymphatic vessels [RADLEX3_33/PT]||
CL427678|RID31345|set of paracardial left gastric lymphatic vessels|set of paracardial left gastric lymphatic vessels [RADLEX3_33/PT]||
CL427679|RID31346|set of superior rectal lymphatic vessels|set of superior rectal lymphatic vessels [RADLEX3_33/PT]||
CL427680|RID31347|set of sigmoid lymphatic vessels|set of sigmoid lymphatic vessels [RADLEX3_33/PT]||
CL427681|RID31348|set of right colic lymphatic vessels|set of right colic lymphatic vessels [RADLEX3_33/PT]||
CL427682|RID31349|set of middle colic lymphatic vessels|set of middle colic lymphatic vessels [RADLEX3_33/PT]||
CL427683|RID31350|set of left colic lymphatic vessels|set of left colic lymphatic vessels [RADLEX3_33/PT]||
CL427684|RID31351|set of epicolic lymphatic vessels|set of epicolic lymphatic vessels [RADLEX3_33/PT]||
CL427685|RID31352|set of paracolic lymphatic vessels|set of paracolic lymphatic vessels [RADLEX3_33/PT]||
CL427686|RID31353|set of mesocolic lymphatic vessels|set of mesocolic lymphatic vessels [RADLEX3_33/PT]||
CL427687|RID31354|set of appendicular lymphatic vessels|set of appendicular lymphatic vessels [RADLEX3_33/PT]||
CL427688|RID31355|set of posterior ileocolic lymphatic vessels|set of posterior ileocolic lymphatic vessels [RADLEX3_33/PT]||
CL427689|RID31356|set of anterior ileocolic lymphatic vessels|set of anterior ileocolic lymphatic vessels [RADLEX3_33/PT]||
CL427690|RID31357|set of ileal lymphatic vessels|set of ileal lymphatic vessels [RADLEX3_33/PT]||
CL427691|RID31358|set of ileocolic lymphatic vessels|set of ileocolic lymphatic vessels [RADLEX3_33/PT]||
CL427692|RID31359|set of central superior mesenteric lymphatic vessels|set of central superior mesenteric lymphatic vessels [RADLEX3_33/PT]||
CL427693|RID31360|set of intermediate ileal lymphatic vessels|set of intermediate ileal lymphatic vessels [RADLEX3_33/PT]||
CL427694|RID31361|set of intermediate jejunal lymphatic vessels|set of intermediate jejunal lymphatic vessels [RADLEX3_33/PT]||
CL427695|RID31362|set of intermediate mesenteric lymphatic vessels|set of intermediate mesenteric lymphatic vessels [RADLEX3_33/PT]||
CL427696|RID31363|set of juxta-ileal mesenteric lymphatic vessels|set of juxta-ileal mesenteric lymphatic vessels [RADLEX3_33/PT]||
CL427697|RID31364|set of juxta-jejunal lymphatic vessels|set of juxta-jejunal lymphatic vessels [RADLEX3_33/PT]||
CL427698|RID31365|set of juxta-intestinal mesenteric lymphatic vessels|set of juxta-intestinal mesenteric lymphatic vessels [RADLEX3_33/PT]||
CL427699|RID31366|set of juxta-ileal lymphatic vessels|set of juxta-ileal lymphatic vessels [RADLEX3_33/PT]||
CL427700|RID31367|set of juxta-jejunal mesenteric lymphatic vessels|set of juxta-jejunal mesenteric lymphatic vessels [RADLEX3_33/PT]||
CL427701|RID31368|set of juxta-arterial mesenteric lymphatic vessels|set of juxta-arterial mesenteric lymphatic vessels [RADLEX3_33/PT]||
CL427702|RID31369|set of hepatic proper lymphatic vessels|set of hepatic proper lymphatic vessels [RADLEX3_33/PT]||
CL427703|RID31370|set of common hepatic lymphatic vessels|set of common hepatic lymphatic vessels [RADLEX3_33/PT]||
CL427704|RID31371|set of inferior pancreaticoduodenal lymphatic vessels|set of inferior pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427705|RID31372|set of superior pancreaticoduodenal lymphatic vessels|set of superior pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427706|RID31373|set of pancreaticoduodenal lymphatic vessels|set of pancreaticoduodenal lymphatic vessels [RADLEX3_33/PT]||
CL427707|RID31374|set of splenic lymphatic vessels|set of splenic lymphatic vessels [RADLEX3_33/PT]||
CL427708|RID31375|set of inferior pancreatic lymphatic vessels|set of inferior pancreatic lymphatic vessels [RADLEX3_33/PT]||
CL427709|RID31376|set of distal superior pancreatic lymphatic vessels|set of distal superior pancreatic lymphatic vessels [RADLEX3_33/PT]||
CL427710|RID31377|set of proximal superior pancreatic lymphatic vessels|set of proximal superior pancreatic lymphatic vessels [RADLEX3_33/PT]||
CL427711|RID31378|set of superior pancreatic lymphatic vessels|set of superior pancreatic lymphatic vessels [RADLEX3_33/PT]||
CL427712|RID31379|set of retropyloric lymphatic vessels|set of retropyloric lymphatic vessels [RADLEX3_33/PT]||
CL427713|RID31380|set of subpyloric lymphatic vessels|set of subpyloric lymphatic vessels [RADLEX3_33/PT]||
CL427714|RID31381|set of suprapyloric lymphatic vessels|set of suprapyloric lymphatic vessels [RADLEX3_33/PT]||
CL427715|RID31382|set of left gastro-epiploic lymphatic vessels|set of left gastro-epiploic lymphatic vessels [RADLEX3_33/PT]||
CL427716|RID31383|set of inferior left gastric lymphatic vessels|set of inferior left gastric lymphatic vessels [RADLEX3_33/PT]||
CL427717|RID31384|set of superior left gastric lymphatic vessels|set of superior left gastric lymphatic vessels [RADLEX3_33/PT]||
CL427718|RID31385|set of right gastric lymphatic vessels|set of right gastric lymphatic vessels [RADLEX3_33/PT]||
CL427719|RID31386|set of paracardial lymphatic vessels|set of paracardial lymphatic vessels [RADLEX3_33/PT]||
CL427720|RID31387|set of lymphatic vessels at root of superior mesenteric artery|set of lymphatic vessels at root of superior mesenteric artery [RADLEX3_33/PT]||
CL427721|RID31388|set of intestinal lymphatic vessels|set of intestinal lymphatic vessels [RADLEX3_33/PT]||
CL427722|RID31389|set of colic lymphatic vessels|set of colic lymphatic vessels [RADLEX3_33/PT]||
CL427723|RID31390|set of celiac proper lymphatic vessels|set of celiac proper lymphatic vessels [RADLEX3_33/PT]|set of coeliac proper lymphatic vessels|
C2324878|RID31391|set of pancreatic lymphatic vessels|Set of pancreaticosplenic lymphatic vessels [FMA2_0/PT]|set of pancreaticosplenic lymphatic vessels|
C2328367|RID31392|set of hepatic lymphatic vessels|Set of hepatic lymphatic vessels [FMA2_0/PT]||
C2322659|RID31393|set of right gastro-epiploic lymphatic vessels|Set of right gastro-epiploic lymphatic vessels [FMA2_0/PT]||
C2335516|RID31394|set of pyloric lymphatic vessels|Set of pyloric lymphatic vessels [FMA2_0/PT]||
C2338720|RID31395|set of paracardial part of left gastric lymphatic vessels|Set of paracardial part of left gastric lymphatic vessels [FMA2_0/PT]||
C2329774|RID31396|set of inferior part of left gastric lymphatic vessels|Set of inferior part of left gastric lymphatic vessels [FMA2_0/PT]||
C2322840|RID31397|set of superior part of left gastric lymphatic vessels|Set of superior part of left gastric lymphatic vessels [FMA2_0/PT]||
C2335845|RID31398|set of left gastric lymphatic vessels|Set of left gastric lymphatic vessels [FMA2_0/PT]||
C2330967|RID31399|set of gastric lymphatic vessels|Set of gastric lymphatic vessels [FMA2_0/PT]||
C2326601|RID31400|set of inferior mesenteric lymphatic vessels|Set of inferior mesenteric lymphatic vessels [FMA2_0/PT]||
C2332421|RID31401|set of superior mesenteric lymphatic vessels|Set of superior mesenteric lymphatic vessels [FMA2_0/PT]||
C2327793|RID31402|set of celiac lymphatic vessels|Set of celiac lymphatic vessels [FMA2_0/PT]||
C0227216|RID31403|subserosa of stomach|Gastric subserosa [SNOMEDCT_2010_01_31/PT]|subserous layer of stomach|
C0733981|RID31404|orifice of stomach|Orifice of stomach [UWDA173/PT]|gastric orifice|
C0227228|RID31405|cardiac orifice of stomach|Structure of cardiac ostium of stomach [MTH2010AA/PN]||
C0227237|RID31406|pyloric orifice|Structure of pyloric ostium of stomach [MTH2010AA/PN]||
C2334309|RID31407|vasculature of small intestine|Vasculature of small intestine [FMA2_0/PT]||
C2331819|RID31408|vasculature of serous sac|Vasculature of serous sac [FMA2_0/PT]||
C2332763|RID31409|vasculature of peritoneal sac|Vasculature of peritoneal sac [FMA2_0/PT]||
C0227844|RID31410|cavity of uterus|Uterine cavity [MTH2010AA/PN]|endometrial canal|
C0227844|RID31410|cavity of uterus|Uterine cavity [MTH2010AA/PN]|uterine cavity|
C2338637|RID31411|region of wall of small intestine|Region of wall of small intestine [FMA2_0/PT]||
C0734001|RID31412|wall of duodenum|Wall of duodenum [UWDA173/PT]|doudenal wall|
C2336487|RID31413|region of wall of duodenum|Region of wall of duodenum [FMA2_0/PT]||
C0736143|RID31414|anterior wall of duodenum|Anterior wall of duodenum [UWDA173/PT]||
C0736144|RID31415|posterior wall of duodenum|Posterior wall of duodenum [UWDA173/PT]||
C0735920|RID31416|wall of superior part of duodenum|Wall of superior part of duodenum [UWDA173/PT]||
C0735921|RID31417|wall of descending part of duodenum|Wall of descending part of duodenum [UWDA173/PT]||
C0735922|RID31418|wall of horizontal part of duodenum|Wall of horizontal part of duodenum [UWDA173/PT]||
C0735923|RID31419|wall of ascending part of duodenum|Wall of ascending part of duodenum [UWDA173/PT]||
C0736147|RID31420|anterior wall of superior part of duodenum|Anterior wall of superior part of duodenum [UWDA173/PT]||
C0736148|RID31421|anterior wall of descending part of duodenum|Anterior wall of descending part of duodenum [UWDA173/PT]||
C0736149|RID31422|anterior wall of horizontal part of duodenum|Anterior wall of horizontal part of duodenum [UWDA173/PT]||
C0736150|RID31423|anterior wall of ascending part of duodenum|Anterior wall of ascending part of duodenum [UWDA173/PT]||
C0736151|RID31424|posterior wall of superior part of duodenum|Posterior wall of superior part of duodenum [UWDA173/PT]||
C0736152|RID31425|posterior wall of descending part of duodenum|Posterior wall of descending part of duodenum [UWDA173/PT]||
C0736153|RID31426|posterior wall of horizontal part of duodenum|Posterior wall of horizontal part of duodenum [UWDA173/PT]||
C0736154|RID31427|posterior wall of ascending part of duodenum|Posterior wall of ascending part of duodenum [UWDA173/PT]||
C0734002|RID31428|wall of jejunum|Wall of jejunum [UWDA173/PT]|jejunum wall|
C2325108|RID31429|region of wall of jejunum|Region of wall of jejunum [FMA2_0/PT]||
C0735925|RID31430|wall of proximal part of jejunum|Wall of proximal part of jejunum [UWDA173/PT]||
C0735926|RID31431|wall of middle part of jejunum|Wall of middle part of jejunum [UWDA173/PT]||
C0735927|RID31432|wall of distal part of jejunum|Wall of distal part of jejunum [UWDA173/PT]||
C2323724|RID31433|anterior wall of proximal part of jejunum|Anterior wall of proximal part of jejunum [FMA2_0/PT]||
C2331449|RID31434|posterior wall of proximal part of jejunum|Posterior wall of proximal part of jejunum [FMA2_0/PT]||
C2328920|RID31435|anterior wall of middle part of jejunum|Anterior wall of middle part of jejunum [FMA2_0/PT]||
C2329586|RID31436|posterior wall of middle part of jejunum|Posterior wall of middle part of jejunum [FMA2_0/PT]||
C2325916|RID31437|anterior wall of distal part of jejunum|Anterior wall of distal part of jejunum [FMA2_0/PT]||
C2326903|RID31438|posterior wall of distal part of jejunum|Posterior wall of distal part of jejunum [FMA2_0/PT]||
C0734003|RID31439|wall of ileum|Wall of ileum [UWDA173/PT]|ileum wall|
C2333787|RID31440|region of wall of ileum|Region of wall of ileum [FMA2_0/PT]||
C0735929|RID31441|wall of proximal part of ileum|Wall of proximal part of ileum [UWDA173/PT]||
C0735930|RID31442|wall of middle part of ileum|Wall of middle part of ileum [UWDA173/PT]||
C0735931|RID31443|wall of distal part of ileum|Wall of distal part of ileum [UWDA173/PT]||
C2339610|RID31444|anterior wall of proximal part of ileum|Anterior wall of proximal part of ileum [FMA2_0/PT]||
C2332578|RID31445|posterior wall of proximal part of ileum|Posterior wall of proximal part of ileum [FMA2_0/PT]||
C2326665|RID31446|anterior wall of middle part of ileum|Anterior wall of middle part of ileum [FMA2_0/PT]||
C2333928|RID31447|posterior wall of middle part of ileum|Posterior wall of middle part of ileum [FMA2_0/PT]||
C2332689|RID31448|anterior wall of distal part of ileum|Anterior wall of distal part of ileum [FMA2_0/PT]||
C2334184|RID31449|posterior wall of distal part of ileum|Posterior wall of distal part of ileum [FMA2_0/PT]||
C2337759|RID31450|vasculature of compartment of abdomen proper|Vasculature of compartment of abdomen proper [FMA2_0/PT]||
CL427135|RID31451|lamina propria of biliary tree|lamina propria of biliary tree [RADLEX3_33/PT]||
C1179544|RID31452|epithelium of esophagus|Esophageal Epithelium [NCI2011_01E/PT]|esophagus epithelium|
C0735799|RID31453|constriction zone of esophagus|Constriction zone of esophagus [UWDA173/PT]||
C0507136|RID31454|proximal esophageal constriction|Proximal esophageal constriction [UWDA173/PT]||
C0507137|RID31455|esophageal constriction by arch of aorta|Esophageal constriction by arch of aorta [UWDA173/PT]||
C0507138|RID31456|esophageal constriction by left principal bronchus|Esophageal constriction by left principal bronchus [UWDA173/PT]||
C0507139|RID31457|distal esophageal constriction|Distal esophageal constriction [UWDA173/PT]||
C1185701|RID31458|pharyngo-oesophageal constriction|Pharyngo-oesophageal constriction [UWDA173/PT]|pharyngo-esophageal constriction|
C1185702|RID31459|broncho-aortic constriction of esophagus|Broncho-aortic constriction of oesophagus [UWDA173/PT]|broncho-aortic constriction of oesophagus|
C1185703|RID31460|thoracic constriction of esophagus|Thoracic constriction of oesophagus [UWDA173/PT]|thoracic constriction of oesophagus|
C1185704|RID31461|diaphragmatic constriction of esophagus|Diaphragmatic constriction of oesophagus [UWDA173/PT]|diaphragmatic constriction of oesophagus|
C2322876|RID31462|vasculature of gallbladder|Vasculature of gallbladder [FMA2_0/PT]||
C0447513|RID31463|gastroduodenal junction|Gastroduodenal junction [SNOMEDCT_2010_01_31/PT]||
C0927225|RID31464|homogeneous organ|Homogeneous organ [UWDA173/PT]||
C0030378|RID31465|paraaortic body|Corpora paraaortica [MTH2010AA/PN]||
C2339007|RID31466|vasculature of organ system|Vasculature of organ system [FMA2_0/PT]||
C2327251|RID31467|vasculature of alimentary system|Vasculature of alimentary system [FMA2_0/PT]||
C0227177|RID31468|mucosa of esophagus|Lamina muscularis of esophageal mucous membrane [MTH2010AA/PN]|esophagus mucosa|
C0227177|RID31468|mucosa of esophagus|Lamina muscularis of esophageal mucous membrane [MTH2010AA/PN]|muscularis mucosae of oesophagus|
C0227177|RID31468|mucosa of esophagus|Lamina muscularis of esophageal mucous membrane [MTH2010AA/PN]|oesophageal mucosa|
C0227177|RID31468|mucosa of esophagus|Lamina muscularis of esophageal mucous membrane [MTH2010AA/PN]|mucous membrane of oesophagus|
C0227351|RID31469|colonic gland|Colonic crypt of Lieberkühn [SNOMEDCT_2010_01_31/PT]||
C2326374|RID31470|vasculature of tail of pancreas|Vasculature of tail of pancreas [FMA2_0/PT]||
C0736664|RID31471|lumen of fundus of gallbladder|Lumen of fundus of gallbladder [UWDA173/PT]||
C1179571|RID31472|parenchyma of pancreas|Parenchyma of pancreas [UWDA173/PT]||
C0736544|RID31473|region of muscle layer of urinary bladder|Subdivision of muscular layer of urinary bladder [UWDA173/PT]||
C0736545|RID31474|muscle layer of fundus of urinary bladder|Muscle layer of fundus of urinary bladder [UWDA173/PT]|fundal part of muscle layer of urinary bladder|
C0736546|RID31475|muscle layer of body of urinary bladder|Muscle layer of body of urinary bladder [UWDA173/PT]||
C0736547|RID31476|muscle layer of neck of urinary bladder|Muscle layer of neck of urinary bladder [UWDA173/PT]||
